receipt,family,date_field,recorded,age_days
runs/live-helm-confighub-compare/kubara-argo-cd-10-1-3-default/receipt.yaml,live-helm-confighub-compare,observedAt,2026-08-04T12:52:03Z,22
runs/live-helm-confighub-compare/kubara-argo-cd-10-1-3-no-crds/receipt.yaml,live-helm-confighub-compare,observedAt,2026-08-04T12:29:43Z,22
runs/live-helm-confighub-compare/kubara-argo-cd-10-2-1-default/receipt.yaml,live-helm-confighub-compare,observedAt,2026-08-04T14:01:45Z,22
runs/live-helm-confighub-compare/kubara-argo-cd-10-2-1-no-crds/receipt.yaml,live-helm-confighub-compare,observedAt,2026-08-04T13:54:52Z,22
runs/live-helm-confighub-compare/kubara-cert-manager-v1-21-0-crds-enabled/receipt.yaml,live-helm-confighub-compare,observedAt,2026-08-04T12:10:01Z,22
runs/live-helm-confighub-compare/kubara-cert-manager-v1-21-0-default/receipt.yaml,live-helm-confighub-compare,observedAt,2026-08-04T12:04:18Z,22
runs/live-helm-confighub-compare/kubara-external-secrets-2-7-0-default/receipt.yaml,live-helm-confighub-compare,observedAt,2026-08-04T12:16:04Z,22
runs/live-helm-confighub-compare/kubara-external-secrets-2-7-0-no-crds/receipt.yaml,live-helm-confighub-compare,observedAt,2026-08-04T12:23:14Z,22
runs/live-helm-confighub-compare/kubara-external-secrets-2-8-0-default/receipt.yaml,live-helm-confighub-compare,observedAt,2026-08-04T13:40:37Z,22
runs/live-helm-confighub-compare/kubara-external-secrets-2-8-0-no-crds/receipt.yaml,live-helm-confighub-compare,observedAt,2026-08-04T13:48:04Z,22
runs/live-helm-confighub-compare/kubara-kube-prometheus-stack-87-15-1-default/receipt.yaml,live-helm-confighub-compare,observedAt,2026-08-04T12:59:24Z,22
runs/live-helm-confighub-compare/kubara-kube-prometheus-stack-87-15-1-existing-secret/receipt.yaml,live-helm-confighub-compare,observedAt,2026-08-04T13:21:55Z,22
runs/live-helm-confighub-compare/kubara-kube-prometheus-stack-87-15-1-no-crds/receipt.yaml,live-helm-confighub-compare,observedAt,2026-08-04T13:11:46Z,22
runs/live-helm-confighub-compare/kubara-kube-prometheus-stack-87-19-2-default/receipt.yaml,live-helm-confighub-compare,observedAt,2026-08-04T14:09:34Z,22
runs/live-helm-confighub-compare/kubara-kube-prometheus-stack-87-19-2-existing-secret/receipt.yaml,live-helm-confighub-compare,observedAt,2026-08-04T14:32:38Z,22
runs/live-helm-confighub-compare/kubara-kube-prometheus-stack-87-19-2-no-crds/receipt.yaml,live-helm-confighub-compare,observedAt,2026-08-04T14:22:19Z,22
runs/live-helm-confighub-compare/kubara-metrics-server-3-13-1-default/receipt.yaml,live-helm-confighub-compare,observedAt,2026-08-04T11:07:27Z,22
runs/live-helm-confighub-compare/kubara-metrics-server-3-13-1-external-tls-ca/receipt.yaml,live-helm-confighub-compare,observedAt,2026-08-04T11:41:03Z,22
runs/live-helm-confighub-compare/kubara-prometheus-blackbox-exporter-11-15-1-default/receipt.yaml,live-helm-confighub-compare,observedAt,2026-08-04T11:03:08Z,22
runs/live-helm-confighub-compare/kubara-traefik-41-0-2-default/receipt.yaml,live-helm-confighub-compare,observedAt,2026-08-04T13:34:39Z,22
runs/kubara-faithful-hub-spoke/receipt.yaml,kubara-faithful-hub-spoke,observedAt,2026-08-05T14:37:39.550Z,21
runs/aicr-cpu-starter-delivery/receipt.yaml,aicr-cpu-starter-delivery,observedAt,2026-08-07T09:08:19.982Z,19
runs/aicr-cpu-starter-sync/receipt.yaml,aicr-cpu-starter-sync,observedAt,2026-08-07T09:21:25.154Z,19
runs/aicr-cpu-starter-variant/receipt.yaml,aicr-cpu-starter-variant,recordedAt,2026-08-07T09:36:56.677Z,19
runs/aicr-kserve-nim-import/receipt.yaml,aicr-kserve-nim-import,recordedAt,2026-08-07T12:42:47.424Z,19
runs/aicr-kserve-delivery/receipt.yaml,aicr-kserve-delivery,observedAt,2026-08-08T10:37:25.589Z,18
runs/aicr-nim-operator-delivery/receipt.yaml,aicr-nim-operator-delivery,observedAt,2026-08-08T13:24:58.413Z,18
runs/aicr-refusal-corpus/receipt.yaml,aicr-refusal-corpus,observedAt,2026-08-08T16:00:57.724Z,18
runs/aicr-signature-verification/receipt.yaml,aicr-signature-verification,observedAt,2026-08-08T13:38:19.813Z,18
runs/aicr-trust-root-review/receipt.yaml,aicr-trust-root-review,observedAt,2026-08-08T16:12:15.740Z,18
runs/certified-bundles/catalog-argo-cd-argo-cd-9-5-15-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:32.401Z,18
runs/certified-bundles/catalog-argo-cd-argo-events-2-4-21-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:32.539Z,18
runs/certified-bundles/catalog-argo-cd-argo-rollouts-2-40-9-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:32.687Z,18
runs/certified-bundles/catalog-argo-cd-argocd-image-updater-1-2-2-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:32.827Z,18
runs/certified-bundles/catalog-autoscaler-cluster-autoscaler-9-57-0-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:32.960Z,18
runs/certified-bundles/catalog-aws-controllers-k8s-ec2-chart-1-18-4-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:33.093Z,18
runs/certified-bundles/catalog-aws-controllers-k8s-ec2-chart-1-18-4-eks-inference/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:33.208Z,18
runs/certified-bundles/catalog-aws-controllers-k8s-eks-chart-1-16-3-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:33.345Z,18
runs/certified-bundles/catalog-aws-controllers-k8s-eks-chart-1-16-3-eks-inference/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:33.463Z,18
runs/certified-bundles/catalog-aws-controllers-k8s-iam-chart-1-7-3-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:33.600Z,18
runs/certified-bundles/catalog-aws-controllers-k8s-iam-chart-1-7-3-eks-inference/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:33.726Z,18
runs/certified-bundles/catalog-bitnami-apache-11-4-29-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:33.863Z,18
runs/certified-bundles/catalog-bitnami-elasticsearch-22-1-6-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:34.001Z,18
runs/certified-bundles/catalog-bitnami-memcached-8-5-5-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:34.125Z,18
runs/certified-bundles/catalog-bitnami-opensearch-2-0-10-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:34.238Z,18
runs/certified-bundles/catalog-bitnami-phpmyadmin-20-0-0-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:34.370Z,18
runs/certified-bundles/catalog-bitnami-spark-10-0-3-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:34.493Z,18
runs/certified-bundles/catalog-bitnami-zookeeper-13-8-7-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:34.629Z,18
runs/certified-bundles/catalog-coredns-coredns-1-45-2-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:34.759Z,18
runs/certified-bundles/catalog-crossplane-stable-crossplane-2-3-1-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:34.896Z,18
runs/certified-bundles/catalog-descheduler-descheduler-0-36-0-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:35.003Z,18
runs/certified-bundles/catalog-elastic-filebeat-8-5-1-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:35.111Z,18
runs/certified-bundles/catalog-elastic-logstash-8-5-1-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:35.238Z,18
runs/certified-bundles/catalog-elastic-metricbeat-8-5-1-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:35.387Z,18
runs/certified-bundles/catalog-external-dns-external-dns-1-21-1-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:35.555Z,18
runs/certified-bundles/catalog-external-secrets-external-secrets-2-5-0-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:35.676Z,18
runs/certified-bundles/catalog-external-secrets-external-secrets-2-8-0-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:35.809Z,18
runs/certified-bundles/catalog-fluent-fluent-bit-0-57-6-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:35.914Z,18
runs/certified-bundles/catalog-gatekeeper-gatekeeper-3-22-2-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:36.032Z,18
runs/certified-bundles/catalog-gatekeeper-gatekeeper-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:36.152Z,18
runs/certified-bundles/catalog-gitlab-gitlab-runner-0-89-0-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:36.265Z,18
runs/certified-bundles/catalog-grafana-alloy-1-11-0-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:36.389Z,18
runs/certified-bundles/catalog-grafana-alloy-1-8-2-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:36.518Z,18
runs/certified-bundles/catalog-grafana-promtail-6-17-1-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:36.632Z,18
runs/certified-bundles/catalog-hashicorp-vault-0-32-0-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:36.740Z,18
runs/certified-bundles/catalog-istio-gateway-1-30-0-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:36.884Z,18
runs/certified-bundles/catalog-jetstack-cert-manager-crds-enabled/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:37.012Z,18
runs/certified-bundles/catalog-jetstack-cert-manager-csi-driver-v0-14-0-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:37.135Z,18
runs/certified-bundles/catalog-jetstack-cert-manager-v1-20-2-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:37.260Z,18
runs/certified-bundles/catalog-jetstack-cert-manager-v1-21-0-crds-enabled/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:37.639Z,18
runs/certified-bundles/catalog-jetstack-cert-manager-v1-21-0-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:37.746Z,18
runs/certified-bundles/catalog-karpenter-karpenter-1-14-0-crds-managed/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:37.856Z,18
runs/certified-bundles/catalog-karpenter-karpenter-1-14-0-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:37.982Z,18
runs/certified-bundles/catalog-karpenter-karpenter-1-14-0-eks-inference/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:38.108Z,18
runs/certified-bundles/catalog-linkerd-linkerd-crds-1-8-0-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:38.238Z,18
runs/certified-bundles/catalog-metrics-server-metrics-server-3-13-0-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:38.341Z,18
runs/certified-bundles/catalog-metrics-server-metrics-server-3-13-1-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:38.455Z,18
runs/certified-bundles/catalog-minio-operator-operator-7-1-1-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:38.555Z,18
runs/certified-bundles/catalog-nats-nack-0-34-0-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:38.659Z,18
runs/certified-bundles/catalog-nats-nats-2-14-0-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:38.786Z,18
runs/certified-bundles/catalog-nats-surveyor-0-20-9-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:38.967Z,18
runs/certified-bundles/catalog-nfs-subdir-external-provisioner-nfs-subdir-external-provisioner-4-0-18-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:39.102Z,18
runs/certified-bundles/catalog-nvidia-nvidia-device-plugin-0-19-3-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:39.241Z,18
runs/certified-bundles/catalog-nvidia-nvidia-device-plugin-0-19-3-eks-inference/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:39.358Z,18
runs/certified-bundles/catalog-opencost-opencost-2-5-21-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:39.486Z,18
runs/certified-bundles/catalog-policy-reporter-policy-reporter-3-9-1-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:39.648Z,18
runs/certified-bundles/catalog-projectcalico-tigera-operator-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:39.765Z,18
runs/certified-bundles/catalog-projectcalico-tigera-operator-v3-32-0-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:39.883Z,18
runs/certified-bundles/catalog-prometheus-community-kube-state-metrics-7-4-0-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:40.444Z,18
runs/certified-bundles/catalog-prometheus-community-prometheus-29-8-0-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:40.576Z,18
runs/certified-bundles/catalog-prometheus-community-prometheus-adapter-5-3-0-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:40.682Z,18
runs/certified-bundles/catalog-prometheus-community-prometheus-blackbox-exporter-11-10-0-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:40.789Z,18
runs/certified-bundles/catalog-prometheus-community-prometheus-blackbox-exporter-11-15-1-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:40.908Z,18
runs/certified-bundles/catalog-prometheus-community-prometheus-node-exporter-4-55-0-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:41.024Z,18
runs/certified-bundles/catalog-prometheus-community-prometheus-operator-crds-29-0-0-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:41.162Z,18
runs/certified-bundles/catalog-prometheus-community-prometheus-pushgateway-3-6-0-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:41.275Z,18
runs/certified-bundles/catalog-rook-release-rook-ceph-cluster-v1-19-5-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:41.415Z,18
runs/certified-bundles/catalog-rook-release-rook-ceph-v1-19-5-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:41.525Z,18
runs/certified-bundles/catalog-secrets-store-csi-driver-secrets-store-csi-driver-1-6-0-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:41.659Z,18
runs/certified-bundles/catalog-stakater-reloader-2-2-12-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:41.790Z,18
runs/certified-bundles/catalog-stakater-reloader-2-2-14-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:41.903Z,18
runs/certified-bundles/catalog-strimzi-strimzi-kafka-operator-1-0-0-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:42.015Z,18
runs/certified-bundles/catalog-traefik-traefik-41-0-2-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:42.139Z,18
runs/certified-bundles/catalog-vm-victoria-metrics-single-0-39-0-default/publication-receipt.yaml,certified-bundles,observedAt,2026-08-08T19:42:42.329Z,18
runs/hook-replacement-proof/receipt.yaml,hook-replacement-proof,observedAt,2026-08-10T18:14:10.965Z,16
runs/sveltos-fleet-rehearsal/receipt.yaml,sveltos-fleet-rehearsal,recordedAt,2026-08-10T15:50:05.881Z,16
runs/sveltos-bulk-ops-proof/receipt.yaml,sveltos-bulk-ops-proof,recordedAt,2026-08-12T08:40:16.959Z,14
runs/sveltos-cve-patch-proof/receipt.yaml,sveltos-cve-patch-proof,recordedAt,2026-08-12T08:25:39.507Z,14
runs/sveltos-env-rollout-proof/receipt.yaml,sveltos-env-rollout-proof,recordedAt,2026-08-12T07:03:58.395Z,14
runs/eks-inference-promotion-delivery-proof/receipt.yaml,eks-inference-promotion-delivery-proof,recordedAt,2026-08-20T19:42:26.409231Z,6
runs/eks-inference-sandbox-proof/receipt.yaml,eks-inference-sandbox-proof,recordedAt,2026-08-20T19:13:50.821739Z,6
runs/redis-upgrade-app-proof/receipt.yaml,redis-upgrade-app-proof,observedAt,2026-08-20T15:42:15.277Z,6
runs/vllm-cpu-starter-proof/receipt.yaml,vllm-cpu-starter-proof,recordedAt,2026-08-20T20:21:34.399795Z,6
runs/aicr-cpu-starter-public-proof/receipt.yaml,aicr-cpu-starter-public-proof,observedAt,2026-08-21T14:25:37.667Z,5
runs/aicr-platform-variant/accepted-receipt.yaml,aicr-platform-variant,recordedAt,2026-08-21,5
runs/aicr-platform-variant/refused-receipt.yaml,aicr-platform-variant,recordedAt,2026-08-21,5
runs/c3agent-configuration-proof/receipt.yaml,c3agent-configuration-proof,recordedAt,2026-08-20T21:36:16.373Z,5
runs/default-credential-check/receipt.yaml,default-credential-check,observedAt,2026-08-21T19:20:12.563Z,5
runs/measured-promotion-proof/receipt.yaml,measured-promotion-proof,recordedAt,2026-08-20T22:02:40.163Z,5
runs/aicr-provenance-v0-19-0/receipt.yaml,aicr-provenance-v0-19-0,observedAt,2026-08-22T10:06:32.367Z,4
runs/timoni-redis-catalog-proof/confighub-receipt.yaml,timoni-redis-catalog-proof,verifiedAt,2026-08-23T14:26:49.113Z,3
runs/timoni-redis-catalog-proof/public-oci-receipt.yaml,timoni-redis-catalog-proof,verifiedAt,2026-08-23T14:18:01.208Z,3
runs/byo-helm-values-proof/confighub-upload-receipt.yaml,byo-helm-values-proof,verifiedAt,2026-08-24T17:26:24.126Z,2
runs/config-review-decision-chain/receipt.yaml,config-review-decision-chain,capturedAt,2026-08-24T17:26:33.905Z,2
runs/existing-oci-upload-proof/receipt.yaml,existing-oci-upload-proof,verifiedAt,2026-08-24T20:28:45.563Z,2
runs/kps-confighub-lifecycle-promotion/receipt.yaml,kps-confighub-lifecycle-promotion,observedAt,2026-08-24T19:07:03.669Z,2
runs/literal-yaml-upload-proof/receipt.yaml,literal-yaml-upload-proof,verifiedAt,2026-08-24T20:28:33.999Z,2
runs/aicr-provenance-v0-20-0/receipt.yaml,aicr-provenance-v0-20-0,observedAt,2026-08-25T14:59:27.545Z,1
runs/config-workshop-command-contract/receipt.yaml,config-workshop-command-contract,capturedAt,2026-08-24T22:00:46.242Z,1
runs/kps-default-package-upgrade-proof/receipt.yaml,kps-default-package-upgrade-proof,observedAt,2026-08-25T04:00:07.508Z,1
runs/kps-lifecycle-route-proof/receipt.yaml,kps-lifecycle-route-proof,recordedAt,2026-08-25T03:47:32.817Z,1
runs/prometheus-upgrade-preservation-proof/receipt.yaml,prometheus-upgrade-preservation-proof,recordedAt,2026-08-25T03:19:19.768Z,1
runs/serious-chart-reviews/kube-prometheus-stack/crd-upgrade-live/latest/receipt.yaml,serious-chart-reviews,observedAt,2026-08-25T03:44:20Z,1
runs/serious-chart-reviews/kube-prometheus-stack/workload-upgrade-live/latest/receipt.yaml,serious-chart-reviews,observedAt,2026-08-25T03:45:07Z,1
runs/installer-oci-index-signature/signature-receipt.yaml,installer-oci-index-signature,observedAt,2026-08-26T08:07:02.688Z,0
runs/installer-oci-signatures/aqua-trivy-operator/0.32.1/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:56:29.047Z,0
runs/installer-oci-signatures/argo-cd-argo-cd/10.1.3/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:56:34.469Z,0
runs/installer-oci-signatures/argo-cd-argo-cd/10.2.1/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:56:39.224Z,0
runs/installer-oci-signatures/argo-cd-argo-cd/9.5.15/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:56:55.492Z,0
runs/installer-oci-signatures/argo-cd-argo-cd/9.5.17/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:57:00.024Z,0
runs/installer-oci-signatures/argo-cd-argo-events/2.4.21/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:57:05.014Z,0
runs/installer-oci-signatures/argo-cd-argo-rollouts/2.40.9/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:57:10.100Z,0
runs/installer-oci-signatures/argo-cd-argo-workflows/1.0.14/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:57:14.694Z,0
runs/installer-oci-signatures/argo-cd-argocd-image-updater/1.2.2/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:57:19.322Z,0
runs/installer-oci-signatures/autoscaler-cluster-autoscaler/9.57.0/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:57:23.741Z,0
runs/installer-oci-signatures/autoscaler-vertical-pod-autoscaler/0.9.0/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:57:28.345Z,0
runs/installer-oci-signatures/aws-controllers-k8s-ec2-chart/1.18.4/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:57:33.273Z,0
runs/installer-oci-signatures/aws-controllers-k8s-eks-chart/1.16.3/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:57:37.821Z,0
runs/installer-oci-signatures/aws-controllers-k8s-iam-chart/1.7.3/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:57:42.305Z,0
runs/installer-oci-signatures/aws-ebs-csi-driver-aws-ebs-csi-driver/2.60.1/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:57:46.655Z,0
runs/installer-oci-signatures/bitnami-apache/11.4.29/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:57:51.140Z,0
runs/installer-oci-signatures/bitnami-contour/21.1.4/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:57:55.791Z,0
runs/installer-oci-signatures/bitnami-elasticsearch/22.1.6/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:58:00.288Z,0
runs/installer-oci-signatures/bitnami-memcached/8.5.5/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:58:05.296Z,0
runs/installer-oci-signatures/bitnami-mongodb/19.0.7/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:58:09.487Z,0
runs/installer-oci-signatures/bitnami-mongodb/19.0.9/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:58:14.411Z,0
runs/installer-oci-signatures/bitnami-mongodb/19.1.0/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:58:18.775Z,0
runs/installer-oci-signatures/bitnami-mysql/14.0.3/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:58:23.812Z,0
runs/installer-oci-signatures/bitnami-nginx/24.0.2/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:58:28.148Z,0
runs/installer-oci-signatures/bitnami-nginx/24.0.4/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:58:33.460Z,0
runs/installer-oci-signatures/bitnami-nginx/25.0.0/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:58:37.721Z,0
runs/installer-oci-signatures/bitnami-opensearch/2.0.10/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:58:42.354Z,0
runs/installer-oci-signatures/bitnami-phpmyadmin/20.0.0/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:58:46.899Z,0
runs/installer-oci-signatures/bitnami-postgresql/18.6.10/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:58:51.529Z,0
runs/installer-oci-signatures/bitnami-postgresql/18.6.7/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:58:55.864Z,0
runs/installer-oci-signatures/bitnami-postgresql/18.7.0/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:59:00.409Z,0
runs/installer-oci-signatures/bitnami-rabbitmq/16.0.14/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:59:04.746Z,0
runs/installer-oci-signatures/bitnami-redis/25.5.3/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:59:09.532Z,0
runs/installer-oci-signatures/bitnami-redis/27.0.0/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:59:14.560Z,0
runs/installer-oci-signatures/bitnami-spark/10.0.3/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:59:19.531Z,0
runs/installer-oci-signatures/bitnami-zookeeper/13.8.7/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:59:24.018Z,0
runs/installer-oci-signatures/cloudnative-pg-cloudnative-pg/0.28.2/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:59:28.398Z,0
runs/installer-oci-signatures/cloudpirates-nginx/0.16.1/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:59:36.309Z,0
runs/installer-oci-signatures/cloudpirates-rabbitmq/0.21.13/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:59:40.373Z,0
runs/installer-oci-signatures/cloudpirates-redis/0.34.11/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:59:44.630Z,0
runs/installer-oci-signatures/coredns-coredns/1.45.2/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:59:49.116Z,0
runs/installer-oci-signatures/crossplane-stable-crossplane/2.3.1/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:59:54.252Z,0
runs/installer-oci-signatures/descheduler-descheduler/0.36.0/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T07:59:58.589Z,0
runs/installer-oci-signatures/dex-dex/0.24.0/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T08:00:03.193Z,0
runs/installer-oci-signatures/elastic-eck-operator/3.4.0/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T08:00:07.697Z,0
runs/installer-oci-signatures/elastic-filebeat/8.5.1/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T08:00:12.081Z,0
runs/installer-oci-signatures/elastic-kibana/8.5.1/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T08:00:16.680Z,0
runs/installer-oci-signatures/elastic-logstash/8.5.1/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T08:00:20.908Z,0
runs/installer-oci-signatures/elastic-metricbeat/8.5.1/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T08:00:25.193Z,0
runs/installer-oci-signatures/external-dns-external-dns/1.21.1/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T08:00:29.338Z,0
runs/installer-oci-signatures/external-secrets-external-secrets/2.5.0/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T08:00:33.591Z,0
runs/installer-oci-signatures/external-secrets-external-secrets/2.7.0/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T08:00:37.700Z,0
runs/installer-oci-signatures/external-secrets-external-secrets/2.8.0/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T08:00:41.956Z,0
runs/installer-oci-signatures/fairwinds-stable-goldilocks/10.3.0/signature-receipt.yaml,installer-oci-signatures,observedAt,2026-08-26T08:00:46.386Z,0
