chart,variant,lane,lane_label,recorded,disposition,derived,reason,next_action,owner
prometheus-community/prometheus-node-exporter@4.55.0,default,gitops_oci_live,G,pass,pass,no,,,
prometheus-community/prometheus-node-exporter@4.55.0,default,live_helm_vs_confighub_parity,P,pass,pass,no,,,
prometheus-community/prometheus-node-exporter@4.55.0,default,two_cluster_kind_parity,K,missing,todo,yes,single-cluster local live passes; this live lane is runnable but not yet recorded,run the two-cluster kind parity lane,either
prometheus-community/prometheus-operator-crds@29.0.0,default,render_parity,R,pass,pass,no,,,
prometheus-community/prometheus-operator-crds@29.0.0,default,in_confighub,C,pass,pass,no,,,
prometheus-community/prometheus-operator-crds@29.0.0,default,local_live,L,pass,pass,no,,,
prometheus-community/prometheus-operator-crds@29.0.0,default,gitops_oci_live,G,pass,pass,no,,,
prometheus-community/prometheus-operator-crds@29.0.0,default,live_helm_vs_confighub_parity,P,pass,pass,no,,,
prometheus-community/prometheus-operator-crds@29.0.0,default,two_cluster_kind_parity,K,missing,todo,yes,single-cluster local live passes; this live lane is runnable but not yet recorded,run the two-cluster kind parity lane,either
prometheus-community/prometheus-pushgateway@3.6.0,default,render_parity,R,pass,pass,no,,,
prometheus-community/prometheus-pushgateway@3.6.0,default,in_confighub,C,pass,pass,no,,,
prometheus-community/prometheus-pushgateway@3.6.0,default,local_live,L,pass,pass,no,,,
prometheus-community/prometheus-pushgateway@3.6.0,default,gitops_oci_live,G,pass,pass,no,,,
prometheus-community/prometheus-pushgateway@3.6.0,default,live_helm_vs_confighub_parity,P,pass,pass,no,,,
prometheus-community/prometheus-pushgateway@3.6.0,default,two_cluster_kind_parity,K,missing,todo,yes,single-cluster local live passes; this live lane is runnable but not yet recorded,run the two-cluster kind parity lane,either
prometheus-community/prometheus@29.8.0,default,render_parity,R,pass,pass,no,,,
prometheus-community/prometheus@29.8.0,default,in_confighub,C,pass,pass,no,,,
prometheus-community/prometheus@29.8.0,default,local_live,L,pass,pass,no,,,
prometheus-community/prometheus@29.8.0,default,gitops_oci_live,G,pass,pass,no,,,
prometheus-community/prometheus@29.8.0,default,live_helm_vs_confighub_parity,P,pass,pass,no,,,
prometheus-community/prometheus@29.8.0,default,two_cluster_kind_parity,K,pass,pass,no,,,
prometheus-community/prometheus@29.8.0,server-only-ephemeral,render_parity,R,pass,pass,no,,,
prometheus-community/prometheus@29.8.0,server-only-ephemeral,in_confighub,C,pass,pass,no,,,
prometheus-community/prometheus@29.8.0,server-only-ephemeral,local_live,L,pass,pass,no,,,
prometheus-community/prometheus@29.8.0,server-only-ephemeral,gitops_oci_live,G,pass,pass,no,,,
prometheus-community/prometheus@29.8.0,server-only-ephemeral,live_helm_vs_confighub_parity,P,pass,pass,no,,,
prometheus-community/prometheus@29.8.0,server-only-ephemeral,two_cluster_kind_parity,K,pass,pass,no,,,
prometheus-community/prometheus@29.9.0,default,render_parity,R,pass,pass,no,,,
prometheus-community/prometheus@29.9.0,default,in_confighub,C,pass,pass,no,,,
prometheus-community/prometheus@29.9.0,default,local_live,L,pass,pass,no,,,
prometheus-community/prometheus@29.9.0,default,gitops_oci_live,G,watch,watch,no,,,
prometheus-community/prometheus@29.9.0,default,live_helm_vs_confighub_parity,P,watch,watch,no,,,
prometheus-community/prometheus@29.9.0,default,two_cluster_kind_parity,K,missing,todo,yes,single-cluster local live passes; this live lane is runnable but not yet recorded,run the two-cluster kind parity lane,either
prometheus-community/prometheus@29.9.0,server-only-ephemeral,render_parity,R,pass,pass,no,,,
prometheus-community/prometheus@29.9.0,server-only-ephemeral,in_confighub,C,pass,pass,no,,,
prometheus-community/prometheus@29.9.0,server-only-ephemeral,local_live,L,pass,pass,no,,,
prometheus-community/prometheus@29.9.0,server-only-ephemeral,gitops_oci_live,G,pass,pass,no,,,
prometheus-community/prometheus@29.9.0,server-only-ephemeral,live_helm_vs_confighub_parity,P,pass,pass,no,,,
prometheus-community/prometheus@29.9.0,server-only-ephemeral,two_cluster_kind_parity,K,missing,todo,yes,single-cluster local live passes; this live lane is runnable but not yet recorded,run the two-cluster kind parity lane,either
rook-release/rook-ceph-cluster@v1.19.5,default,render_parity,R,pass,pass,no,,,
rook-release/rook-ceph-cluster@v1.19.5,default,in_confighub,C,pass,pass,no,,,
rook-release/rook-ceph-cluster@v1.19.5,default,local_live,L,pass,pass,no,,,
rook-release/rook-ceph-cluster@v1.19.5,default,gitops_oci_live,G,blocked,blocked,no,,,
rook-release/rook-ceph-cluster@v1.19.5,default,live_helm_vs_confighub_parity,P,blocked,blocked,no,,,
rook-release/rook-ceph-cluster@v1.19.5,default,two_cluster_kind_parity,K,missing,todo,yes,single-cluster local live passes; this live lane is runnable but not yet recorded,run the two-cluster kind parity lane,either
rook-release/rook-ceph@v1.19.5,default,render_parity,R,pass,pass,no,,,
rook-release/rook-ceph@v1.19.5,default,in_confighub,C,pass,pass,no,,,
rook-release/rook-ceph@v1.19.5,default,local_live,L,pass,pass,no,,,
rook-release/rook-ceph@v1.19.5,default,gitops_oci_live,G,pass,pass,no,,,
rook-release/rook-ceph@v1.19.5,default,live_helm_vs_confighub_parity,P,pass,pass,no,,,
rook-release/rook-ceph@v1.19.5,default,two_cluster_kind_parity,K,missing,todo,yes,single-cluster local live passes; this live lane is runnable but not yet recorded,run the two-cluster kind parity lane,either
runix/pgadmin4@1.62.0,default,render_parity,R,pass,pass,no,,,
runix/pgadmin4@1.62.0,default,in_confighub,C,pass,pass,no,,,
runix/pgadmin4@1.62.0,default,local_live,L,pass,pass,no,,,
runix/pgadmin4@1.62.0,default,gitops_oci_live,G,pass,pass,no,,,
runix/pgadmin4@1.62.0,default,live_helm_vs_confighub_parity,P,pass,pass,no,,,
runix/pgadmin4@1.62.0,default,two_cluster_kind_parity,K,missing,todo,yes,single-cluster local live passes; this live lane is runnable but not yet recorded,run the two-cluster kind parity lane,either
sealed-secrets/sealed-secrets@2.18.6,default,render_parity,R,pass,pass,no,,,
sealed-secrets/sealed-secrets@2.18.6,default,in_confighub,C,pass,pass,no,,,
sealed-secrets/sealed-secrets@2.18.6,default,local_live,L,pass,pass,no,,,
sealed-secrets/sealed-secrets@2.18.6,default,gitops_oci_live,G,pass,pass,no,,,
sealed-secrets/sealed-secrets@2.18.6,default,live_helm_vs_confighub_parity,P,pass,pass,no,,,
sealed-secrets/sealed-secrets@2.18.6,default,two_cluster_kind_parity,K,pass,pass,no,,,
sealed-secrets/sealed-secrets@2.18.6,no-crds,render_parity,R,pass,pass,no,,,
sealed-secrets/sealed-secrets@2.18.6,no-crds,in_confighub,C,pass,pass,no,,,
sealed-secrets/sealed-secrets@2.18.6,no-crds,local_live,L,pass,pass,no,,,
sealed-secrets/sealed-secrets@2.18.6,no-crds,gitops_oci_live,G,pass,pass,no,,,
sealed-secrets/sealed-secrets@2.18.6,no-crds,live_helm_vs_confighub_parity,P,pass,pass,no,,,
sealed-secrets/sealed-secrets@2.18.6,no-crds,two_cluster_kind_parity,K,pass,pass,no,,,
secrets-store-csi-driver/secrets-store-csi-driver@1.6.0,default,render_parity,R,pass,pass,no,,,
secrets-store-csi-driver/secrets-store-csi-driver@1.6.0,default,in_confighub,C,pass,pass,no,,,
secrets-store-csi-driver/secrets-store-csi-driver@1.6.0,default,local_live,L,pass,pass,no,,,
secrets-store-csi-driver/secrets-store-csi-driver@1.6.0,default,gitops_oci_live,G,pass,pass,no,,,
secrets-store-csi-driver/secrets-store-csi-driver@1.6.0,default,live_helm_vs_confighub_parity,P,pass,pass,no,,,
secrets-store-csi-driver/secrets-store-csi-driver@1.6.0,default,two_cluster_kind_parity,K,pass,pass,no,,,
secrets-store-csi-driver/secrets-store-csi-driver@1.6.0,sync-secret-rotation,render_parity,R,pass,pass,no,,,
secrets-store-csi-driver/secrets-store-csi-driver@1.6.0,sync-secret-rotation,in_confighub,C,pass,pass,no,,,
secrets-store-csi-driver/secrets-store-csi-driver@1.6.0,sync-secret-rotation,local_live,L,pass,pass,no,,,
secrets-store-csi-driver/secrets-store-csi-driver@1.6.0,sync-secret-rotation,gitops_oci_live,G,pass,pass,no,,,
secrets-store-csi-driver/secrets-store-csi-driver@1.6.0,sync-secret-rotation,live_helm_vs_confighub_parity,P,pass,pass,no,,,
secrets-store-csi-driver/secrets-store-csi-driver@1.6.0,sync-secret-rotation,two_cluster_kind_parity,K,pass,pass,no,,,
stakater/reloader@2.2.12,controller-default-reviewed,render_parity,R,pass,pass,no,,,
stakater/reloader@2.2.12,controller-default-reviewed,in_confighub,C,pass,pass,no,,,
stakater/reloader@2.2.12,controller-default-reviewed,local_live,L,pass,pass,no,,,
stakater/reloader@2.2.12,controller-default-reviewed,gitops_oci_live,G,pass,pass,no,,,
stakater/reloader@2.2.12,controller-default-reviewed,live_helm_vs_confighub_parity,P,pass,pass,no,,,
stakater/reloader@2.2.12,controller-default-reviewed,two_cluster_kind_parity,K,missing,todo,yes,single-cluster local live passes; this live lane is runnable but not yet recorded,run the two-cluster kind parity lane,either
stakater/reloader@2.2.12,default,render_parity,R,pass,pass,no,,,
stakater/reloader@2.2.12,default,in_confighub,C,pass,pass,no,,,
stakater/reloader@2.2.12,default,local_live,L,pass,pass,no,,,
stakater/reloader@2.2.12,default,gitops_oci_live,G,pass,pass,no,,,
stakater/reloader@2.2.12,default,live_helm_vs_confighub_parity,P,pass,pass,no,,,
stakater/reloader@2.2.12,default,two_cluster_kind_parity,K,missing,todo,yes,single-cluster local live passes; this live lane is runnable but not yet recorded,run the two-cluster kind parity lane,either
strimzi/strimzi-kafka-operator@1.0.0,default,render_parity,R,pass,pass,no,,,
strimzi/strimzi-kafka-operator@1.0.0,default,in_confighub,C,pass,pass,no,,,
strimzi/strimzi-kafka-operator@1.0.0,default,local_live,L,pass,pass,no,,,
strimzi/strimzi-kafka-operator@1.0.0,default,gitops_oci_live,G,pass,pass,no,,,
strimzi/strimzi-kafka-operator@1.0.0,default,live_helm_vs_confighub_parity,P,pass,pass,no,,,
strimzi/strimzi-kafka-operator@1.0.0,default,two_cluster_kind_parity,K,pass,pass,no,,,
strimzi/strimzi-kafka-operator@1.0.0,no-crds,render_parity,R,pass,pass,no,,,
strimzi/strimzi-kafka-operator@1.0.0,no-crds,in_confighub,C,pass,pass,no,,,
strimzi/strimzi-kafka-operator@1.0.0,no-crds,local_live,L,blocked,blocked,no,,,
strimzi/strimzi-kafka-operator@1.0.0,no-crds,gitops_oci_live,G,missing,blocked,yes,upstream: single-cluster local live is blocked (missing prerequisite (mount/secret/config)),resolve the local-live prerequisite first; the live lanes inherit it,either
strimzi/strimzi-kafka-operator@1.0.0,no-crds,live_helm_vs_confighub_parity,P,missing,blocked,yes,upstream: single-cluster local live is blocked (missing prerequisite (mount/secret/config)),resolve the local-live prerequisite first; the live lanes inherit it,either
strimzi/strimzi-kafka-operator@1.0.0,no-crds,two_cluster_kind_parity,K,missing,blocked,yes,upstream: single-cluster local live is blocked (missing prerequisite (mount/secret/config)),resolve the local-live prerequisite first; the live lanes inherit it,either
traefik/traefik@40.2.0,default,render_parity,R,pass,pass,no,,,
traefik/traefik@40.2.0,default,in_confighub,C,pass,pass,no,,,
traefik/traefik@40.2.0,default,local_live,L,pass,pass,no,,,
traefik/traefik@40.2.0,default,gitops_oci_live,G,pass,pass,no,,,
traefik/traefik@40.2.0,default,live_helm_vs_confighub_parity,P,pass,pass,no,,,
traefik/traefik@40.2.0,default,two_cluster_kind_parity,K,missing,todo,yes,single-cluster local live passes; this live lane is runnable but not yet recorded,run the two-cluster kind parity lane,either
traefik/traefik@40.2.0,no-crds,render_parity,R,pass,pass,no,,,
traefik/traefik@40.2.0,no-crds,in_confighub,C,pass,pass,no,,,
traefik/traefik@40.2.0,no-crds,local_live,L,pass,pass,no,,,
traefik/traefik@40.2.0,no-crds,gitops_oci_live,G,watch,watch,no,,,
traefik/traefik@40.2.0,no-crds,live_helm_vs_confighub_parity,P,watch,watch,no,,,
traefik/traefik@40.2.0,no-crds,two_cluster_kind_parity,K,missing,todo,yes,single-cluster local live passes; this live lane is runnable but not yet recorded,run the two-cluster kind parity lane,either
velero/velero@12.0.1,default,render_parity,R,pass,pass,no,,,
velero/velero@12.0.1,default,in_confighub,C,pass,pass,no,,,
velero/velero@12.0.1,default,local_live,L,blocked,blocked,no,,,
velero/velero@12.0.1,default,gitops_oci_live,G,missing,blocked,yes,upstream: single-cluster local live is blocked (recorded blocker),resolve the local-live prerequisite first; the live lanes inherit it,either
velero/velero@12.0.1,default,live_helm_vs_confighub_parity,P,missing,blocked,yes,upstream: single-cluster local live is blocked (recorded blocker),resolve the local-live prerequisite first; the live lanes inherit it,either
velero/velero@12.0.1,default,two_cluster_kind_parity,K,missing,blocked,yes,upstream: single-cluster local live is blocked (recorded blocker),resolve the local-live prerequisite first; the live lanes inherit it,either
velero/velero@12.0.1,no-crds,render_parity,R,pass,pass,no,,,
velero/velero@12.0.1,no-crds,in_confighub,C,pass,pass,no,,,
velero/velero@12.0.1,no-crds,local_live,L,blocked,blocked,no,,,
velero/velero@12.0.1,no-crds,gitops_oci_live,G,missing,blocked,yes,upstream: single-cluster local live is blocked (recorded blocker),resolve the local-live prerequisite first; the live lanes inherit it,either
velero/velero@12.0.1,no-crds,live_helm_vs_confighub_parity,P,missing,blocked,yes,upstream: single-cluster local live is blocked (recorded blocker),resolve the local-live prerequisite first; the live lanes inherit it,either
velero/velero@12.0.1,no-crds,two_cluster_kind_parity,K,missing,blocked,yes,upstream: single-cluster local live is blocked (recorded blocker),resolve the local-live prerequisite first; the live lanes inherit it,either
vm/victoria-logs-single@0.12.5,default,render_parity,R,pass,pass,no,,,
vm/victoria-logs-single@0.12.5,default,in_confighub,C,pass,pass,no,,,
vm/victoria-logs-single@0.12.5,default,local_live,L,pass,pass,no,,,
vm/victoria-logs-single@0.12.5,default,gitops_oci_live,G,pass,pass,no,,,
vm/victoria-logs-single@0.12.5,default,live_helm_vs_confighub_parity,P,pass,pass,no,,,
vm/victoria-logs-single@0.12.5,default,two_cluster_kind_parity,K,missing,todo,yes,single-cluster local live passes; this live lane is runnable but not yet recorded,run the two-cluster kind parity lane,either
vm/victoria-metrics-single@0.39.0,default,render_parity,R,pass,pass,no,,,
vm/victoria-metrics-single@0.39.0,default,in_confighub,C,pass,pass,no,,,
vm/victoria-metrics-single@0.39.0,default,local_live,L,pass,pass,no,,,
vm/victoria-metrics-single@0.39.0,default,gitops_oci_live,G,pass,pass,no,,,
vm/victoria-metrics-single@0.39.0,default,live_helm_vs_confighub_parity,P,pass,pass,no,,,
vm/victoria-metrics-single@0.39.0,default,two_cluster_kind_parity,K,missing,todo,yes,single-cluster local live passes; this live lane is runnable but not yet recorded,run the two-cluster kind parity lane,either
vm/victoria-metrics-single@0.39.0,default-reviewed,render_parity,R,pass,pass,no,,,
vm/victoria-metrics-single@0.39.0,default-reviewed,in_confighub,C,pass,pass,no,,,
vm/victoria-metrics-single@0.39.0,default-reviewed,local_live,L,pass,pass,no,,,
vm/victoria-metrics-single@0.39.0,default-reviewed,gitops_oci_live,G,pass,pass,no,,,
vm/victoria-metrics-single@0.39.0,default-reviewed,live_helm_vs_confighub_parity,P,pass,pass,no,,,
vm/victoria-metrics-single@0.39.0,default-reviewed,two_cluster_kind_parity,K,missing,todo,yes,single-cluster local live passes; this live lane is runnable but not yet recorded,run the two-cluster kind parity lane,either
