chart,base,outcome_level,render_parity,in_confighub,local_live,lifecycle_observation,lifecycle_receipt,lifecycle_policy,gitops_oci_live,live_helm_vs_confighub_parity,two_cluster_kind_parity,two_cluster_kind_parity_reason,complete_core_lane_set,missing_or_non_pass_lanes,recipe_path,package_path,variant_revision,evidence_notes
hashicorp/consul@2.0.0,secure-mesh-existing-secrets,two-cluster-kind-parity,pass,pass,fail,missing,,,watch,watch,pass,,no,local_kind_kubectl_apply;confighub_oci_argo_live;live_helm_vs_confighub_dual_compare,recipes/hashicorp/consul/2.0.0,packages/hashicorp/consul/2.0.0,recipes/hashicorp/consul/2.0.0/revisions/secure-mesh-existing-secrets/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/consul-secure-mesh-existing-secrets-confighub-proof/latest/confighub-proof-receipt.yaml | runs/next80-local-kind/hashicorp-consul-2.0.0-secure-mesh-existing-secrets/observation-receipt.yaml | runs/live-helm-confighub-compare/hashicorp-consul-secure-mesh-existing-secrets/receipt.yaml#configHubOciArgo | runs/live-helm-confighub-compare/hashicorp-consul-secure-mesh-existing-secrets/receipt.yaml | exact live parity receipt: runs/live-helm-confighub-compare/hashicorp-consul-secure-mesh-existing-secrets/receipt.yaml | runs/live-kind-parity/hashicorp-consul-secure-mesh-existing-secrets/receipt.yaml
hashicorp/terraform@1.1.2,default,in-confighub,pass,pass,blocked,missing,,,missing,missing,missing,,no,local_kind_kubectl_apply;confighub_oci_argo_live;live_helm_vs_confighub_dual_compare,recipes/hashicorp/terraform/1.1.2,packages/hashicorp/terraform/1.1.2,recipes/hashicorp/terraform/1.1.2/revisions/default/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/terraform-default-confighub-proof/latest/confighub-proof-receipt.yaml | runs/next80-local-kind/hashicorp-terraform-1.1.2-default/observation-receipt.yaml | no ConfigHub OCI/Argo live receipt in this repo | no live Helm vs ConfigHub dual-deploy comparison receipt | no two-cluster kind parity receipt in this repo
hashicorp/terraform@1.1.2,no-crds,in-confighub,pass,pass,blocked,missing,,,missing,missing,missing,,no,local_kind_kubectl_apply;confighub_oci_argo_live;live_helm_vs_confighub_dual_compare,recipes/hashicorp/terraform/1.1.2,packages/hashicorp/terraform/1.1.2,recipes/hashicorp/terraform/1.1.2/revisions/no-crds/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/terraform-confighub-proof/latest/confighub-proof-receipt.yaml | runs/next80-local-kind/hashicorp-terraform-1.1.2-no-crds/observation-receipt.yaml | no ConfigHub OCI/Argo live receipt in this repo | no live Helm vs ConfigHub dual-deploy comparison receipt | no two-cluster kind parity receipt in this repo
hashicorp/vault@0.32.0,default,live-parity,pass,pass,pass,missing,,,pass,pass,pass,,yes,none,recipes/hashicorp/vault/0.32.0,packages/hashicorp/vault/0.32.0,recipes/hashicorp/vault/0.32.0/revisions/default/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/vault-default-confighub-proof/latest/confighub-proof-receipt.yaml | runs/top20-local-kind/vault-default/observation-receipt.json | runs/live-helm-confighub-compare/hashicorp-vault-default/receipt.yaml#configHubOciArgo | runs/live-helm-confighub-compare/hashicorp-vault-default/receipt.yaml | exact live parity receipt: runs/live-helm-confighub-compare/hashicorp-vault-default/receipt.yaml | runs/live-kind-parity/hashicorp-vault-default/receipt.yaml
hashicorp/vault@0.32.0,dev-mode,live-parity,pass,pass,pass,missing,,,pass,pass,pass,,yes,none,recipes/hashicorp/vault/0.32.0,packages/hashicorp/vault/0.32.0,recipes/hashicorp/vault/0.32.0/revisions/dev-mode/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/vault-confighub-proof/latest/confighub-proof-receipt.yaml | runs/top20-local-kind/vault-dev-mode/observation-receipt.json | runs/live-helm-confighub-compare/hashicorp-vault-dev-mode/receipt.yaml#configHubOciArgo | runs/live-helm-confighub-compare/hashicorp-vault-dev-mode/receipt.yaml | exact live parity receipt: runs/live-helm-confighub-compare/hashicorp-vault-dev-mode/receipt.yaml | runs/live-kind-parity/hashicorp-vault-dev-mode/receipt.yaml
hashicorp/vault@0.32.0,ha-raft-ui,two-cluster-kind-parity,pass,pass,blocked,missing,,,watch,watch,pass,,no,local_kind_kubectl_apply;confighub_oci_argo_live;live_helm_vs_confighub_dual_compare,recipes/hashicorp/vault/0.32.0,packages/hashicorp/vault/0.32.0,recipes/hashicorp/vault/0.32.0/revisions/ha-raft-ui/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/vault-ha-raft-ui-confighub-proof/latest/confighub-proof-receipt.yaml | runs/next80-local-kind/hashicorp-vault-0.32.0-ha-raft-ui/observation-receipt.yaml | runs/live-helm-confighub-compare/hashicorp-vault-ha-raft-ui/receipt.yaml#configHubOciArgo | runs/live-helm-confighub-compare/hashicorp-vault-ha-raft-ui/receipt.yaml | exact live parity receipt: runs/live-helm-confighub-compare/hashicorp-vault-ha-raft-ui/receipt.yaml | runs/live-kind-parity/hashicorp-vault-ha-raft-ui/receipt.yaml
ingress-nginx/ingress-nginx@4.15.1,admission-disabled,live-parity,pass,pass,pass,missing,,,pass,pass,pass,,yes,none,recipes/ingress-nginx/ingress-nginx/4.15.1,packages/ingress-nginx/ingress-nginx/4.15.1,recipes/ingress-nginx/ingress-nginx/4.15.1/revisions/admission-disabled/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/ingress-nginx-admission-disabled-confighub-proof/latest/confighub-proof-receipt.yaml | runs/top20-local-kind/ingress-nginx-admission-disabled/observation-receipt.json | runs/live-helm-confighub-compare/ingress-nginx-ingress-nginx-admission-disabled/receipt.yaml#configHubOciArgo | runs/live-helm-confighub-compare/ingress-nginx-ingress-nginx-admission-disabled/receipt.yaml | exact live parity receipt: runs/live-helm-confighub-compare/ingress-nginx-ingress-nginx-admission-disabled/receipt.yaml | runs/live-kind-parity/ingress-nginx-ingress-nginx-admission-disabled/receipt.yaml
ingress-nginx/ingress-nginx@4.15.1,default,live-parity,pass,pass,pass,pass,data/webhook-cert-lifecycle/receipts/ingress-nginx-ingress-nginx-4.15.1-default.yaml,webhook-cert-lifecycle;generated-fact-staged-secret;staged-crds=0,pass,pass,pass,,yes,none,recipes/ingress-nginx/ingress-nginx/4.15.1,packages/ingress-nginx/ingress-nginx/4.15.1,recipes/ingress-nginx/ingress-nginx/4.15.1/revisions/default/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/ingress-nginx-default-confighub-proof/latest/confighub-proof-receipt.yaml | runs/next80-local-kind/ingress-nginx-ingress-nginx-4.15.1-default/observation-receipt.yaml | runs/live-helm-confighub-compare/ingress-nginx-ingress-nginx-default/receipt.yaml#configHubOciArgo | runs/live-helm-confighub-compare/ingress-nginx-ingress-nginx-default/receipt.yaml | exact live parity receipt: runs/live-helm-confighub-compare/ingress-nginx-ingress-nginx-default/receipt.yaml | lifecycle observation: data/webhook-cert-lifecycle/receipts/ingress-nginx-ingress-nginx-4.15.1-default.yaml | runs/live-kind-parity/ingress-nginx-ingress-nginx-default/receipt.yaml
ingress-nginx/ingress-nginx@4.15.1,internal-clusterip,live-parity,pass,pass,pass,missing,,,pass,pass,pass,,yes,none,recipes/ingress-nginx/ingress-nginx/4.15.1,packages/ingress-nginx/ingress-nginx/4.15.1,recipes/ingress-nginx/ingress-nginx/4.15.1/revisions/internal-clusterip/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/ingress-nginx-confighub-proof/latest/confighub-proof-receipt.yaml | runs/top20-local-kind/ingress-nginx-internal-clusterip/observation-receipt.json | runs/live-helm-confighub-compare/ingress-nginx-ingress-nginx-internal-clusterip/receipt.yaml#configHubOciArgo | runs/live-helm-confighub-compare/ingress-nginx-ingress-nginx-internal-clusterip/receipt.yaml | exact live parity receipt: runs/live-helm-confighub-compare/ingress-nginx-ingress-nginx-internal-clusterip/receipt.yaml | runs/live-kind-parity/ingress-nginx-ingress-nginx-internal-clusterip/receipt.yaml
istio/gateway@1.30.0,controller-default-reviewed,in-confighub,pass,pass,blocked,missing,,,missing,missing,missing,,no,local_kind_kubectl_apply;confighub_oci_argo_live;live_helm_vs_confighub_dual_compare,recipes/istio/gateway/1.30.0,packages/istio/gateway/1.30.0,recipes/istio/gateway/1.30.0/revisions/controller-default-reviewed/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/istio-gateway-confighub-proof/latest/confighub-proof-receipt.yaml | runs/next80-local-kind/istio-gateway-1.30.0-controller-default-reviewed/observation-receipt.yaml | no ConfigHub OCI/Argo live receipt in this repo | no live Helm vs ConfigHub dual-deploy comparison receipt | no two-cluster kind parity receipt in this repo
istio/gateway@1.30.0,default,in-confighub,pass,pass,blocked,missing,,,missing,missing,missing,,no,local_kind_kubectl_apply;confighub_oci_argo_live;live_helm_vs_confighub_dual_compare,recipes/istio/gateway/1.30.0,packages/istio/gateway/1.30.0,recipes/istio/gateway/1.30.0/revisions/default/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/istio-gateway-default-confighub-proof/latest/confighub-proof-receipt.yaml | runs/next80-local-kind/istio-gateway-1.30.0-default/observation-receipt.yaml | no ConfigHub OCI/Argo live receipt in this repo | no live Helm vs ConfigHub dual-deploy comparison receipt | no two-cluster kind parity receipt in this repo
istio/istiod@1.30.0,default,in-confighub,pass,pass,fail,missing,,,missing,missing,missing,,no,local_kind_kubectl_apply;confighub_oci_argo_live;live_helm_vs_confighub_dual_compare,recipes/istio/istiod/1.30.0,packages/istio/istiod/1.30.0,recipes/istio/istiod/1.30.0/revisions/default/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/istiod-default-confighub-proof/latest/confighub-proof-receipt.yaml | runs/next80-local-kind/istio-istiod-1.30.0-default/observation-receipt.yaml | no ConfigHub OCI/Argo live receipt in this repo | no live Helm vs ConfigHub dual-deploy comparison receipt | no two-cluster kind parity receipt in this repo
jaegertracing/jaeger-operator@2.57.0,default,in-confighub,pass,pass,blocked,missing,,,missing,missing,missing,,no,local_kind_kubectl_apply;confighub_oci_argo_live;live_helm_vs_confighub_dual_compare,recipes/jaegertracing/jaeger-operator/2.57.0,packages/jaegertracing/jaeger-operator/2.57.0,recipes/jaegertracing/jaeger-operator/2.57.0/revisions/default/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/jaeger-operator-default-confighub-proof/latest/confighub-proof-receipt.yaml | runs/next80-local-kind/jaegertracing-jaeger-operator-2.57.0-default/observation-receipt.yaml | no ConfigHub OCI/Argo live receipt in this repo | no live Helm vs ConfigHub dual-deploy comparison receipt | no two-cluster kind parity receipt in this repo
jaegertracing/jaeger-operator@2.57.0,no-crds,in-confighub,pass,pass,blocked,missing,,,missing,missing,missing,,no,local_kind_kubectl_apply;confighub_oci_argo_live;live_helm_vs_confighub_dual_compare,recipes/jaegertracing/jaeger-operator/2.57.0,packages/jaegertracing/jaeger-operator/2.57.0,recipes/jaegertracing/jaeger-operator/2.57.0/revisions/no-crds/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/jaeger-operator-confighub-proof/latest/confighub-proof-receipt.yaml | runs/next80-local-kind/jaegertracing-jaeger-operator-2.57.0-no-crds/observation-receipt.yaml | no ConfigHub OCI/Argo live receipt in this repo | no live Helm vs ConfigHub dual-deploy comparison receipt | no two-cluster kind parity receipt in this repo
jaegertracing/jaeger@4.8.0,default,live-parity,pass,pass,pass,missing,,,pass,pass,missing,,no,confighub_oci_argo_live;live_helm_vs_confighub_dual_compare,recipes/jaegertracing/jaeger/4.8.0,packages/jaegertracing/jaeger/4.8.0,recipes/jaegertracing/jaeger/4.8.0/revisions/default/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/jaeger-default-confighub-proof/latest/confighub-proof-receipt.yaml | runs/next80-local-kind/jaegertracing-jaeger-4.8.0-default/observation-receipt.yaml | no ConfigHub OCI/Argo live receipt in this repo | no live Helm vs ConfigHub dual-deploy comparison receipt | exact live parity receipt: runs/live-helm-confighub-compare/jaegertracing-jaeger-default/receipt.yaml | no two-cluster kind parity receipt in this repo
jetstack/cert-manager-csi-driver@v0.14.0,default,live-parity,pass,pass,pass,missing,,,pass,pass,missing,,no,confighub_oci_argo_live;live_helm_vs_confighub_dual_compare,recipes/jetstack/cert-manager-csi-driver/v0.14.0,packages/jetstack/cert-manager-csi-driver/v0.14.0,recipes/jetstack/cert-manager-csi-driver/v0.14.0/revisions/default/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/cert-manager-csi-driver-default-confighub-proof/latest/confighub-proof-receipt.yaml | runs/next80-local-kind/jetstack-cert-manager-csi-driver-v0.14.0-default/observation-receipt.yaml | no ConfigHub OCI/Argo live receipt in this repo | no live Helm vs ConfigHub dual-deploy comparison receipt | exact live parity receipt: runs/live-helm-confighub-compare/jetstack-cert-manager-csi-driver-default/receipt.yaml | no two-cluster kind parity receipt in this repo
jetstack/cert-manager@v1.20.2,crds-enabled,live-parity,pass,pass,pass,pass,runs/lifecycle-observations/cert-manager-eso/jetstack-cert-manager-crds-enabled/receipt.yaml,controller-lifecycle-observation;crds-rendered-by-base-variant;startupapicheck-becomes-post-apply-api-dry-run,pass,pass,pass,,yes,none,recipes/jetstack/cert-manager/v1.20.2,packages/jetstack/cert-manager/v1.20.2,recipes/jetstack/cert-manager/v1.20.2/revisions/crds-enabled/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/cert-manager-confighub-proof/latest/confighub-proof-receipt.yaml | runs/top20-local-kind/cert-manager-crds-enabled/observation-receipt.json | runs/live-helm-confighub-compare/jetstack-cert-manager-crds-enabled/receipt.yaml#configHubOciArgo | runs/live-helm-confighub-compare/jetstack-cert-manager-crds-enabled/receipt.yaml | exact live parity receipt: runs/live-helm-confighub-compare/jetstack-cert-manager-crds-enabled/receipt.yaml | lifecycle observation: runs/lifecycle-observations/cert-manager-eso/jetstack-cert-manager-crds-enabled/receipt.yaml | runs/live-kind-parity/jetstack-cert-manager-crds-enabled/receipt.yaml
jetstack/cert-manager@v1.20.2,default,live-parity,pass,pass,pass,pass,runs/lifecycle-observations/cert-manager-eso/jetstack-cert-manager-default/receipt.yaml,controller-lifecycle-observation;external-crds-required;startupapicheck-becomes-post-apply-api-dry-run,pass,pass,pass,,yes,none,recipes/jetstack/cert-manager/v1.20.2,packages/jetstack/cert-manager/v1.20.2,recipes/jetstack/cert-manager/v1.20.2/revisions/default/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/cert-manager-default-confighub-proof/latest/confighub-proof-receipt.yaml | runs/next80-local-kind/jetstack-cert-manager-v1.20.2-default/observation-receipt.yaml | runs/live-helm-confighub-compare/jetstack-cert-manager-default/receipt.yaml#configHubOciArgo | runs/live-helm-confighub-compare/jetstack-cert-manager-default/receipt.yaml | exact live parity receipt: runs/live-helm-confighub-compare/jetstack-cert-manager-default/receipt.yaml | lifecycle observation: runs/lifecycle-observations/cert-manager-eso/jetstack-cert-manager-default/receipt.yaml | runs/live-kind-parity/jetstack-cert-manager-default/receipt.yaml
jetstack/trust-manager@v0.22.1,default,in-confighub,pass,pass,fail,missing,,,missing,missing,missing,,no,local_kind_kubectl_apply;confighub_oci_argo_live;live_helm_vs_confighub_dual_compare,recipes/jetstack/trust-manager/v0.22.1,packages/jetstack/trust-manager/v0.22.1,recipes/jetstack/trust-manager/v0.22.1/revisions/default/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/trust-manager-confighub-proof/latest/confighub-proof-receipt.yaml | runs/next80-local-kind/jetstack-trust-manager-v0.22.1-default/observation-receipt.yaml | no ConfigHub OCI/Argo live receipt in this repo | no live Helm vs ConfigHub dual-deploy comparison receipt | no two-cluster kind parity receipt in this repo
jetstack/trust-manager@v0.22.1,no-crds,in-confighub,pass,pass,fail,missing,,,missing,missing,missing,,no,local_kind_kubectl_apply;confighub_oci_argo_live;live_helm_vs_confighub_dual_compare,recipes/jetstack/trust-manager/v0.22.1,packages/jetstack/trust-manager/v0.22.1,recipes/jetstack/trust-manager/v0.22.1/revisions/no-crds/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/trust-manager-no-crds-confighub-proof/latest/confighub-proof-receipt.yaml | runs/next80-local-kind/jetstack-trust-manager-v0.22.1-no-crds/observation-receipt.yaml | no ConfigHub OCI/Argo live receipt in this repo | no live Helm vs ConfigHub dual-deploy comparison receipt | no two-cluster kind parity receipt in this repo
kedacore/keda@2.19.0,default,live-parity,pass,pass,pass,missing,,,pass,pass,pass,,yes,none,recipes/kedacore/keda/2.19.0,packages/kedacore/keda/2.19.0,recipes/kedacore/keda/2.19.0/revisions/default/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/keda-confighub-proof/latest/confighub-proof-receipt.yaml | runs/next80-local-kind/kedacore-keda-2.19.0-default/observation-receipt.yaml | runs/live-helm-confighub-compare/kedacore-keda-default/receipt.yaml#configHubOciArgo | runs/live-helm-confighub-compare/kedacore-keda-default/receipt.yaml | exact live parity receipt: runs/live-helm-confighub-compare/kedacore-keda-default/receipt.yaml | runs/live-kind-parity/kedacore-keda-default/receipt.yaml
kedacore/keda@2.19.0,no-crds,live-parity,pass,pass,pass,missing,,,pass,pass,missing,,yes,none,recipes/kedacore/keda/2.19.0,packages/kedacore/keda/2.19.0,recipes/kedacore/keda/2.19.0/revisions/no-crds/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/keda-no-crds-confighub-proof/latest/confighub-proof-receipt.yaml | runs/next80-local-kind/kedacore-keda-2.19.0-no-crds/observation-receipt.yaml | runs/live-helm-confighub-compare/kedacore-keda-no-crds/receipt.yaml#configHubOciArgo | runs/live-helm-confighub-compare/kedacore-keda-no-crds/receipt.yaml | exact live parity receipt: runs/live-helm-confighub-compare/kedacore-keda-no-crds/receipt.yaml | no two-cluster kind parity receipt in this repo
kyverno/kyverno-policies@3.8.0,default,local-live,pass,pass,pass,missing,,,watch,watch,missing,,no,confighub_oci_argo_live;live_helm_vs_confighub_dual_compare,recipes/kyverno/kyverno-policies/3.8.0,packages/kyverno/kyverno-policies/3.8.0,recipes/kyverno/kyverno-policies/3.8.0/revisions/default/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/kyverno-policies-confighub-proof/latest/confighub-proof-receipt.yaml | runs/next80-local-kind/kyverno-kyverno-policies-3.8.0-default/observation-receipt.yaml | no ConfigHub OCI/Argo live receipt in this repo | no live Helm vs ConfigHub dual-deploy comparison receipt | exact live parity receipt: runs/live-helm-confighub-compare/kyverno-kyverno-policies-default/receipt.yaml | no two-cluster kind parity receipt in this repo
kyverno/kyverno@3.8.1,default,live-parity,pass,pass,pass,missing,,,pass,pass,missing,,yes,none,recipes/kyverno/kyverno/3.8.1,packages/kyverno/kyverno/3.8.1,recipes/kyverno/kyverno/3.8.1/revisions/default/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/kyverno-confighub-proof/latest/confighub-proof-receipt.yaml | runs/next80-local-kind/kyverno-kyverno-3.8.1-default/observation-receipt.yaml | runs/live-helm-confighub-compare/kyverno-kyverno-default/receipt.yaml#configHubOciArgo | runs/live-helm-confighub-compare/kyverno-kyverno-default/receipt.yaml | exact live parity receipt: runs/live-helm-confighub-compare/kyverno-kyverno-default/receipt.yaml | no two-cluster kind parity receipt in this repo
kyverno/kyverno@3.8.1,no-crds,live-parity,pass,pass,pass,missing,,,pass,pass,missing,,yes,none,recipes/kyverno/kyverno/3.8.1,packages/kyverno/kyverno/3.8.1,recipes/kyverno/kyverno/3.8.1/revisions/no-crds/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/kyverno-no-crds-confighub-proof/latest/confighub-proof-receipt.yaml | runs/next80-local-kind/kyverno-kyverno-3.8.1-no-crds/observation-receipt.yaml | runs/live-helm-confighub-compare/kyverno-kyverno-no-crds/receipt.yaml#configHubOciArgo | runs/live-helm-confighub-compare/kyverno-kyverno-no-crds/receipt.yaml | exact live parity receipt: runs/live-helm-confighub-compare/kyverno-kyverno-no-crds/receipt.yaml | no two-cluster kind parity receipt in this repo
linkerd/linkerd-crds@1.8.0,default,local-live,pass,pass,pass,missing,,,watch,watch,missing,,no,confighub_oci_argo_live;live_helm_vs_confighub_dual_compare,recipes/linkerd/linkerd-crds/1.8.0,packages/linkerd/linkerd-crds/1.8.0,recipes/linkerd/linkerd-crds/1.8.0/revisions/default/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/linkerd-crds-default-confighub-proof/latest/confighub-proof-receipt.yaml | runs/next80-local-kind/linkerd-linkerd-crds-1.8.0-default/observation-receipt.yaml | runs/live-helm-confighub-compare/linkerd-linkerd-crds-default/receipt.yaml#configHubOciArgo | runs/live-helm-confighub-compare/linkerd-linkerd-crds-default/receipt.yaml | exact live parity receipt: runs/live-helm-confighub-compare/linkerd-linkerd-crds-default/receipt.yaml | no two-cluster kind parity receipt in this repo
longhorn/longhorn@1.11.2,default,live-parity,pass,pass,pass,missing,,,pass,pass,pass,,yes,none,recipes/longhorn/longhorn/1.11.2,packages/longhorn/longhorn/1.11.2,recipes/longhorn/longhorn/1.11.2/revisions/default/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/longhorn-confighub-proof/latest/confighub-proof-receipt.yaml | runs/top20-local-kind/longhorn-default/observation-receipt.json | runs/live-helm-confighub-compare/longhorn-longhorn-default/receipt.yaml#configHubOciArgo | runs/live-helm-confighub-compare/longhorn-longhorn-default/receipt.yaml | exact live parity receipt: runs/live-helm-confighub-compare/longhorn-longhorn-default/receipt.yaml | runs/live-kind-parity/longhorn-longhorn-default/receipt.yaml
longhorn/longhorn@1.11.2,ui-ingress,live-parity,pass,pass,pass,missing,,,pass,pass,pass,,yes,none,recipes/longhorn/longhorn/1.11.2,packages/longhorn/longhorn/1.11.2,recipes/longhorn/longhorn/1.11.2/revisions/ui-ingress/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/longhorn-ui-ingress-confighub-proof/latest/confighub-proof-receipt.yaml | runs/next80-local-kind/longhorn-longhorn-1.11.2-ui-ingress/observation-receipt.yaml | runs/live-helm-confighub-compare/longhorn-longhorn-ui-ingress/receipt.yaml#configHubOciArgo | runs/live-helm-confighub-compare/longhorn-longhorn-ui-ingress/receipt.yaml | exact live parity receipt: runs/live-helm-confighub-compare/longhorn-longhorn-ui-ingress/receipt.yaml | runs/live-kind-parity/longhorn-longhorn-ui-ingress/receipt.yaml
metrics-server/metrics-server@3.13.0,default,live-parity,pass,pass,pass,missing,,,pass,pass,pass,,yes,none,recipes/metrics-server/metrics-server/3.13.0,packages/metrics-server/metrics-server/3.13.0,recipes/metrics-server/metrics-server/3.13.0/revisions/default/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/metrics-server-confighub-proof/latest/confighub-proof-receipt.yaml | runs/top20-local-kind/metrics-server-default/observation-receipt.json | runs/live-helm-confighub-compare/metrics-server-metrics-server-default/receipt.yaml#configHubOciArgo | runs/live-helm-confighub-compare/metrics-server-metrics-server-default/receipt.yaml | exact live parity receipt: runs/live-helm-confighub-compare/metrics-server-metrics-server-default/receipt.yaml | runs/live-kind-parity/metrics-server-metrics-server-default/receipt.yaml
metrics-server/metrics-server@3.13.0,external-tls-ca,live-parity,pass,pass,pass,missing,,,pass,pass,pass,,yes,none,recipes/metrics-server/metrics-server/3.13.0,packages/metrics-server/metrics-server/3.13.0,recipes/metrics-server/metrics-server/3.13.0/revisions/external-tls-ca/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/metrics-server-external-tls-ca-confighub-proof/latest/confighub-proof-receipt.yaml | runs/next80-local-kind/metrics-server-metrics-server-3.13.0-external-tls-ca/observation-receipt.yaml | runs/live-helm-confighub-compare/metrics-server-metrics-server-external-tls-ca/receipt.yaml#configHubOciArgo | runs/live-helm-confighub-compare/metrics-server-metrics-server-external-tls-ca/receipt.yaml | exact live parity receipt: runs/live-helm-confighub-compare/metrics-server-metrics-server-external-tls-ca/receipt.yaml | runs/live-kind-parity/metrics-server-metrics-server-external-tls-ca/receipt.yaml
minio-operator/operator@7.1.1,default,live-parity,pass,pass,pass,missing,,,pass,pass,missing,,no,confighub_oci_argo_live;live_helm_vs_confighub_dual_compare,recipes/minio-operator/operator/7.1.1,packages/minio-operator/operator/7.1.1,recipes/minio-operator/operator/7.1.1/revisions/default/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/minio-operator-default-confighub-proof/latest/confighub-proof-receipt.yaml | runs/next80-local-kind/minio-operator-operator-7.1.1-default/observation-receipt.yaml | no ConfigHub OCI/Argo live receipt in this repo | no live Helm vs ConfigHub dual-deploy comparison receipt | exact live parity receipt: runs/live-helm-confighub-compare/minio-operator-operator-default/receipt.yaml | no two-cluster kind parity receipt in this repo
minio-operator/tenant@7.1.1,default,local-live,pass,pass,pass,missing,,,watch,watch,missing,,no,confighub_oci_argo_live;live_helm_vs_confighub_dual_compare,recipes/minio-operator/tenant/7.1.1,packages/minio-operator/tenant/7.1.1,recipes/minio-operator/tenant/7.1.1/revisions/default/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/minio-tenant-default-confighub-proof/latest/confighub-proof-receipt.yaml | runs/next80-local-kind/minio-operator-tenant-7.1.1-default/observation-receipt.yaml | no ConfigHub OCI/Argo live receipt in this repo | no live Helm vs ConfigHub dual-deploy comparison receipt | exact live parity receipt: runs/live-helm-confighub-compare/minio-operator-tenant-default/receipt.yaml | no two-cluster kind parity receipt in this repo
nats/nack@0.34.0,default,live-parity,pass,pass,pass,missing,,,pass,pass,missing,,no,confighub_oci_argo_live;live_helm_vs_confighub_dual_compare,recipes/nats/nack/0.34.0,packages/nats/nack/0.34.0,recipes/nats/nack/0.34.0/revisions/default/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/nack-confighub-proof/latest/confighub-proof-receipt.yaml | runs/next80-local-kind/nats-nack-0.34.0-default/observation-receipt.yaml | no ConfigHub OCI/Argo live receipt in this repo | no live Helm vs ConfigHub dual-deploy comparison receipt | exact live parity receipt: runs/live-helm-confighub-compare/nats-nack-default/receipt.yaml | no two-cluster kind parity receipt in this repo
nats/nack@0.34.0,no-crds,live-parity,pass,pass,pass,missing,,,pass,pass,missing,,no,confighub_oci_argo_live;live_helm_vs_confighub_dual_compare,recipes/nats/nack/0.34.0,packages/nats/nack/0.34.0,recipes/nats/nack/0.34.0/revisions/no-crds/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/nack-no-crds-confighub-proof/latest/confighub-proof-receipt.yaml | runs/next80-local-kind/nats-nack-0.34.0-no-crds/observation-receipt.yaml | no ConfigHub OCI/Argo live receipt in this repo | no live Helm vs ConfigHub dual-deploy comparison receipt | exact live parity receipt: runs/live-helm-confighub-compare/nats-nack-no-crds/receipt.yaml | no two-cluster kind parity receipt in this repo
nats/nats@2.14.0,default,live-parity,pass,pass,pass,missing,,,pass,pass,pass,,yes,none,recipes/nats/nats/2.14.0,packages/nats/nats/2.14.0,recipes/nats/nats/2.14.0/revisions/default/r001/variant-revision.yaml,Helm equivalence receipt and installer setupCheck present | runs/nats-confighub-proof/latest/confighub-proof-receipt.yaml | runs/next80-local-kind/nats-nats-2.14.0-default/observation-receipt.yaml | runs/live-helm-confighub-compare/nats-nats-default/receipt.yaml#configHubOciArgo | runs/live-helm-confighub-compare/nats-nats-default/receipt.yaml | exact live parity receipt: runs/live-helm-confighub-compare/nats-nats-default/receipt.yaml | runs/live-kind-parity/nats-nats-default/receipt.yaml
